Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Avg>2.5,Avg<2.5,elo_rating_home,elo_rating_away,home_xg,away_xg,TotalGoals,goals_scored_season_avg_home,goals_scored_season_avg_away,goals_conceded_season_avg_home,goals_conceded_season_avg_away,goals_scored_last5_home,goals_scored_last5_away,goals_scored_total_last5,goals_conceded_last5_home,goals_conceded_last5_away,goals_conceded_total_last5,corners_last5_home,corners_last5_away,goal_diff_last5,goal_ratio_home,goal_ratio_away,xg_home_last5,xg_std_last5_home,xg_std_last5_away,xg_away_last5,shots_home_last5,shots_away_last5,shots_on_target_home_last5,shots_on_target_away_last5,xg_conceded_home_last5,xg_conceded_away_last5,avg_xg_conceded,xg_ratio,defensive_pressure,tempo_score,passivity_score,card_diff,fouls_diff,aggressiveness_score,behavior_balance,conceded_home_last5,conceded_away_last5,goal_sum,avg_goal_sum_last5,momentum_score,match_weight,boring_match_score,h2h_avg_goals,h2h_over25_ratio,is_over_2_5,over25_ratio_season_avg,over25_ratio_last10_avg,over25_ratio_last5_avg,over25_trend,goal_std_last5,attack_pressure,attack_pressure_last5,games_last_14d,xg_off_def_diff,shots_on_target_diff,elo_diff,over25_momentum
E0,2021-09-26,16:30,Arsenal,Tottenham,3,1,H,3,0,H,12,10,7,4,12,13,4,4,2,1,0,0,2.07,1.79,1504.208868148919,1508.7843913741685,2.4800000000000004,1.7,4,1.4,0.6,1.0,1.0,1.0,0.5,1.5,1.0,0.5,1.5,7.0,3.0,0.0,0.9999900000999989,0.9999800003999921,2.0825,0.5004914251679708,0.387728427295876,1.1800000000000002,14.25,7.0,4.0,2.75,1.775,2.0925000000000002,1.93375,1.6041794714197912,5,30,2.527,1,-1,2,4.527,1.0,0.5,4,2.0,-3.6730232252495263,0.13960295040195259,2.2,0.0,0.0,True,0.25,0.25,0.25,0.0,1.8257418583505538,41,46.75,0,-0.010000000000000231,1.25,-4.575523225249526,0.0
E0,2021-09-27,20:00,Crystal Palace,Brighton,1,1,D,1,0,H,8,8,3,4,12,10,6,5,2,3,0,0,2.31,1.63,1458.2766589246821,1472.6612389603647,1.32,1.52,2,0.8571428571428571,1.0,1.2857142857142858,1.3333333333333333,0.8,1.0,1.8,1.2,1.5,2.7,2.8,4.0,-0.9000000000000001,0.666661111157407,0.6666622222518517,1.0080000000000002,0.5831552109001514,0.41012193308819755,2.26,7.2,14.0,1.8,5.0,2.2600000000000002,1.365,1.8125,1.7087581699346404,1,27,2.326,-1,2,3,5.3260000000000005,1.2,1.5,2,2.0,-15.636580035682574,0.1396180539224735,1.5,0.0,0.0,False,0.41666666666666663,0.41666666666666663,0.35,-0.06666666666666665,1.8708286933869707,34,35.0,0,-0.35699999999999976,-3.2,-14.384580035682575,-0.06666666666666665
E0,2021-10-30,15:00,Watford,Southampton,0,1,A,0,1,A,10,12,4,1,16,6,5,8,2,2,0,0,1.89,1.95,1490.2634548360202,1479.2405673061594,1.7,1.28,1,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.6666666666666666,1.6666666666666665,5.0,3.0,0.3333333333333335,0.9999900000999989,1.499977500337495,2.15,0.0,1.4549570440394455,1.5,15.0,10.0,4.0,3.0,3.0,1.4333333333333333,2.216666666666667,1.5755395683453235,5,35,2.8470000000000004,0,10,10,12.847000000000001,1.0,0.6666666666666666,1,2.0,11.672887529860782,0.14012504069179219,1.6,0.0,0.0,False,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,40,56.0,0,0.7166666666666666,1.0,11.022887529860782,0.0
E0,2021-10-30,17:30,Tottenham,Man United,0,3,A,0,1,A,9,10,0,4,12,14,10,2,2,3,0,0,1.76,2.1,1498.6527048423927,1515.7325449436548,0.8099999999999999,1.7,3,1.4,1.7142857142857142,1.4,0.8571428571428571,1.75,1.2,2.95,1.0,0.8,1.8,6.0,5.4,1.1500000000000001,1.7499825001749982,1.4999812502343721,2.7325,1.5632951310186658,0.41020726468457375,1.8619999999999997,14.25,11.8,7.25,4.0,1.5275,2.1399999999999997,1.8337499999999998,2.3759534583063995,5,31,2.5265000000000004,-1,-2,3,5.5265,1.0,0.8,3,2.75,-16.209340101262107,0.14012504069179219,1.35,0.0,0.0,True,0.5,0.5,0.45,-0.04999999999999999,1.5,35,43.75,0,0.5925000000000002,3.25,-17.079840101262107,-0.04999999999999999
E0,2021-10-30,15:00,Newcastle,Chelsea,0,3,A,0,0,D,6,19,1,6,14,12,0,2,3,2,0,0,1.74,2.12,1500.0725944984342,1500.633118497047,0.74,2.91,3,0.8,2.2,1.6,1.4,1.0,2.0,3.0,1.25,1.75,3.0,5.25,6.25,0.0,0.7999936000511996,1.1428506122822155,2.2775,0.9431993426630451,1.2013429984812831,2.6225,14.75,15.25,4.75,6.25,2.06,2.0425000000000004,2.0512500000000005,2.277745496804183,18,27,1.9975,1,2,3,4.9975000000000005,1.25,1.75,3,2.25,-0.9055239986127801,0.14012504069179219,1.9500000000000002,0.0,0.0,True,0.625,0.625,0.625,0.0,1.707825127659933,34,49.25,0,0.23499999999999943,-1.5,-0.5605239986127799,0.0
E0,2021-10-30,12:30,Leicester,Arsenal,0,2,A,0,2,A,16,9,8,5,8,11,7,6,2,0,0,0,1.81,2.05,1507.7652322301683,1514.3405546806948,3.04,1.81,2,1.1666666666666667,1.6666666666666667,2.1666666666666665,1.6666666666666667,1.4,1.6,3.0,2.2,2.0,4.2,5.2,3.8,-1.2000000000000002,0.6363607438148007,0.7999960000199999,2.0100000000000002,0.7859389289251423,0.7507529553721384,1.266,13.0,7.4,4.2,3.0,1.654,2.56,2.107,1.484367920253738,10,38,3.2775,2,-3,5,8.2775,2.2,2.0,2,3.6,-5.831322450526528,0.14012504069179219,2.55,2.5,0.5,False,0.9,0.9,0.9,0.0,0.5477225575051662,51,39.0,0,-0.5499999999999998,1.2000000000000002,-6.575322450526528,0.0
E0,2021-10-30,15:00,Burnley,Brentford,3,1,H,3,0,H,15,12,6,5,7,10,4,2,1,1,0,0,2.17,1.71,1458.701886660908,1501.7926207633475,2.55,2.08,4,1.1428571428571428,1.0,1.2857142857142858,2.0,1.0,1.0,2.0,1.4,1.0,2.4,3.4,2.0,-0.3999999999999999,0.7142806122813409,0.9999900000999989,1.41,0.6476495966184184,0.0,1.21,9.0,9.0,3.0,2.0,2.16,1.63,1.895,1.31328320802005,4,33,2.6445000000000003,0,-3,3,5.644500000000001,1.4,1.0,4,2.4,-42.89073410243945,0.14012504069179219,2.45,0.0,0.0,True,0.16666666666666666,0.16666666666666666,0.2,0.033333333333333354,1.673320053068151,44,37.4,0,-0.21999999999999997,1.0,-43.090734102439455,0.033333333333333354
E0,2021-10-30,15:00,Liverpool,Brighton,2,2,D,2,1,H,14,9,3,6,8,5,5,3,2,2,0,0,1.52,2.57,1543.1086061427563,1472.2474538671097,1.86,2.0100000000000002,4,1.8,1.25,1.2,1.5,1.75,1.0,2.75,1.0,1.3333333333333333,2.333333333333333,7.0,4.333333333333333,0.41666666666666696,1.7499825001749982,0.7499943750421871,2.6975000000000002,0.9571964270723122,0.5163655036244513,2.013333333333333,17.75,12.0,5.5,4.666666666666667,1.0275,1.3500000000000003,1.1887500000000002,3.6553507921112183,8,31,2.5305,0,3,3,5.5305,1.0,1.3333333333333333,4,2.75,71.54531894231332,0.14012504069179219,2.0500000000000003,2.0,0.0,True,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.0,0.9574271077563381,40,40.75,0,1.3475,0.833333333333333,70.86115227564665,0.0
E0,2021-10-30,15:00,Man City,Crystal Palace,0,2,A,0,1,A,14,8,3,3,11,11,7,1,2,3,1,0,1.44,2.8,1563.6968997912538,1458.6904440179371,1.86,1.32,2,2.4285714285714284,1.0,1.1428571428571428,1.8,3.0,0.75,3.75,0.2,2.25,2.45,8.2,3.75,1.2999999999999998,14.999250037498124,0.33333185185843617,2.55,1.0809949121064355,0.6788409239284268,1.4325,15.0,9.25,6.0,3.0,0.8200000000000001,2.6174999999999997,1.71875,2.1896907216494843,6,30,2.3770000000000002,0,0,0,2.3770000000000002,0.2,2.25,2,3.2,106.12395577331671,0.14012504069179219,1.7000000000000002,0.0,0.0,False,0.7083333333333333,0.7083333333333333,0.675,-0.033333333333333215,1.7888543819998317,36,38.4,0,-0.0674999999999999,3.0,105.0064557733167,-0.033333333333333215
E0,2021-10-31,14:00,Norwich,Leeds,1,2,A,0,0,D,14,13,3,6,14,23,5,0,1,4,0,0,1.76,2.09,1480.2083207787614,1541.4725922174173,1.86,2.37,3,1.0,2.142857142857143,2.0,0.5714285714285714,1.0,2.4,3.4,2.0,0.6,2.6,9.0,5.2,0.7999999999999998,0.49999750001249993,3.9999333344444263,2.06,0.0,0.8904886299105673,2.148,14.0,13.2,4.0,4.8,1.4100000000000001,2.278,1.844,2.164609053497942,4,32,2.4845,-3,-9,12,14.4845,2.0,0.6,3,3.0,-61.3522714386559,0.14014066919796841,2.25,0.0,0.0,True,0.75,0.75,0.8,0.050000000000000044,0.0,41,48.0,0,-0.21799999999999997,-0.7999999999999998,-61.264271438655896,0.050000000000000044
E0,2021-10-31,16:30,Aston Villa,West Ham,1,4,A,1,2,A,9,21,3,9,7,13,3,6,1,2,1,0,1.81,2.03,1528.3918376429947,1498.2556872541845,1.4100000000000001,3.69,5,1.6666666666666667,1.8,1.6666666666666667,1.4,2.0,1.25,3.25,0.5,1.5,2.0,3.5,2.75,1.25,3.9999200015999685,0.8333277778148145,2.76,1.5980613254815972,0.8719518335321051,1.655,14.0,9.5,7.5,4.0,1.79,1.4425000000000001,1.61625,2.5724690458849233,18,39,3.165,0,-6,6,9.165,0.5,1.5,5,2.5,31.241150388810166,0.14014066919796841,2.7,3.0,1.0,True,0.625,0.625,0.625,0.0,0.7071067811865476,51,43.0,0,1.3174999999999997,3.5,30.136150388810165,0.0
E0,2021-11-27,12:30,Arsenal,Newcastle,2,0,H,0,0,D,24,9,6,5,6,12,4,4,1,3,0,0,1.62,2.33,1524.1513242789783,1490.0887276619806,3.3600000000000003,1.81,2,1.5,1.0,0.8333333333333334,1.0,1.4,1.2,2.5999999999999996,1.0,0.8,1.8,6.4,5.4,0.7999999999999996,1.3999860001399984,1.4999812502343721,2.162,0.4684762534003191,0.9561223771045213,1.8619999999999997,13.8,11.8,4.6,4.0,1.7600000000000002,1.9300000000000002,1.8450000000000002,2.0688946015424157,16,41,3.2255000000000003,-2,-6,8,11.2255,1.0,0.8,2,2.4,34.36259661699778,0.14056876154399017,2.75,0.0,0.0,False,0.3,0.3,0.3,0.0,1.816590212458495,52,45.6,0,0.23199999999999976,0.5999999999999996,34.06259661699778,0.0
E0,2021-11-27,15:00,Liverpool,Southampton,4,0,H,3,0,H,20,7,6,3,7,14,5,7,0,1,0,0,1.41,2.91,1541.0968755402048,1489.5577251062548,3.0,1.23,4,2.1666666666666665,0.8,1.0,1.2,1.8,1.0,2.8,1.2,0.5,1.7,6.6,4.25,1.0999999999999999,1.4999875001041658,1.9999600007999843,2.5300000000000002,0.9096427870323605,1.193049314432001,1.445,17.0,10.5,5.0,2.5,1.2240000000000002,1.5,1.362,2.718878248974008,16,39,3.1845000000000003,-1,-7,8,11.1845,1.2,0.5,4,3.0,52.62415043395,0.14056876154399017,2.25,0.0,0.0,True,0.425,0.425,0.425,0.0,1.0,48,40.6,0,1.0300000000000002,2.5,51.53915043395,0.0
E0,2021-11-27,15:00,Crystal Palace,Aston Villa,1,2,A,0,1,A,8,10,3,3,12,10,7,3,3,3,0,0,2.02,1.83,1471.6239906870437,1517.526618283417,1.32,1.5,3,0.875,1.5,1.375,0.875,1.0,1.2,2.2,1.0,0.8,1.8,2.6,3.8,0.40000000000000013,0.9999900000999989,1.4999812502343721,0.9360000000000002,0.49500505047928556,0.9982634922704529,1.8559999999999999,6.4,10.4,1.8,4.6,2.032,2.446,2.239,1.1936725096194956,2,28,2.323,0,2,2,4.323,1.0,0.8,3,2.0,-46.82262759637335,0.14056876154399017,1.5,3.0,1.0,True,0.3571428571428571,0.3571428571428571,0.2,-0.15714285714285708,1.8708286933869707,34,32.6,0,-1.51,-2.8,-45.90262759637335,-0.15714285714285708
E0,2021-11-27,15:00,Norwich,Wolves,0,0,D,0,0,D,14,5,4,2,11,10,4,3,2,2,0,0,2.3,1.64,1471.953596879129,1490.0889577625173,2.06,0.85,0,0.6666666666666666,0.5,1.3333333333333333,1.0,1.0,0.4,1.4,2.0,0.6,2.6,7.0,3.8,-1.2000000000000002,0.49999750001249993,0.6666555557407378,1.96,0.1414213562373094,0.6675552411598609,1.324,14.0,7.6,3.5,3.2,1.8900000000000001,2.234,2.0620000000000003,1.5189639222941718,11,26,2.0865,0,1,1,3.0865,2.0,0.6,0,3.0,-17.49936088338833,0.14056876154399017,1.5500000000000003,0.0,0.0,False,0.6428571428571428,0.6428571428571428,0.5,-0.1428571428571428,0.0,32,44.5,0,-0.274,0.2999999999999998,-18.13536088338833,-0.1428571428571428
E0,2021-11-27,17:30,Brighton,Leeds,0,0,D,0,0,D,20,11,4,4,12,14,6,1,1,3,0,0,1.93,1.91,1474.2591844696612,1549.7273161170497,2.5999999999999996,1.79,0,0.625,1.875,1.0,0.5,0.4,2.6,3.0,0.8,0.8,1.6,6.4,4.8,1.4,0.4999937500781241,3.2499593755078062,1.9799999999999998,0.43525854385640705,0.5548603427890656,1.9280000000000002,14.0,11.2,3.6,4.6,1.562,2.06,1.811,2.0450026164311876,9,38,2.9085,-2,-2,4,6.9085,0.8,0.8,0,1.2,-75.41613164738843,0.14056876154399017,2.35,0.0,0.0,False,0.3571428571428571,0.3571428571428571,0.4,0.04285714285714293,0.8366600265340756,46,40.0,0,-0.0800000000000003,-0.9999999999999996,-75.46813164738842,0.04285714285714293
E0,2021-11-28,14:00,Man City,West Ham,2,1,H,1,0,H,19,5,9,3,7,6,8,4,2,0,0,0,1.5,2.59,1550.7633531221472,1509.1209066137621,3.51,1.05,3,2.375,1.6666666666666667,1.125,1.5,2.0,1.8,3.8,0.6,1.4,2.0,8.4,3.4,1.7999999999999998,3.3332777787036885,1.2857051021064136,2.3400000000000003,1.0954679365458397,1.1825692368736807,2.0620000000000003,14.0,11.8,5.4,5.0,0.882,1.4360000000000002,1.159,3.4964257347100878,20,36,3.0840000000000005,2,1,3,6.0840000000000005,0.6,1.4,3,2.6,41.92044650838509,0.14058484769704171,2.4000000000000004,3.0,1.0,True,0.6857142857142857,0.6857142857142857,0.6000000000000001,-0.08571428571428563,1.51657508881031,48,36.6,0,0.9040000000000001,0.40000000000000036,41.64244650838509,-0.08571428571428563
E0,2021-11-28,16:30,Chelsea,Man United,1,1,D,0,0,D,24,3,6,2,13,14,15,2,2,5,0,0,1.81,2.03,1510.6169853335007,1525.2413432571202,3.3600000000000003,0.67,2,0.5714285714285714,1.625,0.42857142857142855,0.875,0.6,1.2,1.7999999999999998,0.4,0.4,0.8,7.0,4.0,0.9999999999999998,1.4999625009374764,2.999925001874953,2.2560000000000002,1.0867980493173512,0.14272350892547472,1.6920000000000002,14.4,10.8,4.8,3.6,1.138,1.922,1.5299999999999998,2.4220858895705524,25,44,3.6545000000000005,-3,-1,4,7.6545000000000005,0.4,0.4,2,1.0,-14.060357923619527,0.14058484769704171,2.1500000000000004,0.0,0.0,False,0.2857142857142857,0.2857142857142857,0.2,-0.08571428571428569,1.0,52,41.2,0,0.3340000000000003,1.1999999999999997,-14.624357923619527,-0.08571428571428569
E0,2021-11-28,14:00,Brentford,Everton,1,0,H,1,0,H,6,14,4,5,8,11,3,3,4,3,0,0,2.17,1.71,1490.5586901265317,1509.2003892864905,1.34,2.26,1,2.0,1.0,1.5,0.8,3.0,1.25,4.25,3.0,0.75,3.75,2.0,4.75,0.5,0.9999966666777778,1.666644444740737,1.8800000000000001,0.0,0.6046693311223911,1.5825,12.0,9.25,4.0,3.75,2.64,1.59,2.115,1.5632054176072234,9,26,2.14,1,-3,4,6.140000000000001,3.0,0.75,1,6.0,-18.344199159958762,0.14058484769704171,1.9,0.0,0.0,False,0.625,0.625,0.625,0.0,0.0,35,51.0,0,0.29000000000000004,0.25,-18.641699159958762,0.0
E0,2021-11-28,14:00,Leicester,Watford,4,2,H,3,1,H,18,16,8,5,5,19,8,6,0,0,0,0,1.66,2.24,1497.9544626318848,1479.9462970359248,3.2199999999999998,2.44,6,1.5714285714285714,1.0,2.142857142857143,2.5,1.2,0.0,1.2,2.2,1.0,3.2,5.4,3.0,-2.0,0.5454520661269721,0.0,2.21,0.9125239722878519,0.0,1.21,13.0,9.0,5.2,2.0,1.636,2.95,2.293,1.4291684078562472,5,48,3.9490000000000007,0,-14,14,17.949,2.2,1.0,6,3.4,19.00816559596001,0.14058484769704171,3.0,0.0,0.0,True,0.4166666666666667,0.4166666666666667,0.4,-0.016666666666666663,0.8944271909999159,61,40.2,0,-0.7400000000000002,3.2,18.00816559596001,-0.016666666666666663
E0,2021-11-30,20:15,Leeds,Crystal Palace,1,0,H,0,0,D,15,9,3,1,15,15,7,4,5,3,0,0,1.92,1.92,1547.588698285597,1462.9375406033155,1.95,1.01,1,0.6666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,0.5,1.0,1.5,0.5,1.8,2.3,5.5,3.2,-0.7999999999999998,0.9999800003999921,0.5555524691529491,1.78,0.014142135623730963,0.5900423713598881,1.4100000000000001,12.0,9.0,3.5,3.0,2.035,2.466,2.2505,1.357158051478409,8,35,2.744,2,0,2,4.744,0.5,1.8,1,1.0,85.02115768228157,0.14061707040902857,1.6,0.0,0.0,False,0.3,0.3,0.3,0.0,0.0,39,46.0,0,-0.6860000000000002,0.5,84.65115768228156,0.0
E0,2021-11-30,19:30,Newcastle,Norwich,1,1,D,0,0,D,9,16,1,6,8,11,2,5,0,0,0,1,1.83,2.01,1481.0659988789766,1472.4751009792892,1.01,2.64,2,0.8333333333333334,0.5,1.5,1.5,0.8,0.0,0.8,1.6,2.0,3.6,4.2,4.0,-2.8,0.4999968750195311,0.0,1.97,1.0677078252031311,0.0,1.2999999999999998,13.0,10.0,4.0,2.0,2.23,1.79,2.01,1.5497630331753554,12,32,2.4975,-1,-3,4,6.4975000000000005,1.6,2.0,2,2.4,9.260897899687434,0.14061707040902857,1.9500000000000002,0.0,0.0,False,0.3,0.3,0.3,0.0,1.51657508881031,39,46.2,0,0.17999999999999994,2.0,8.590897899687434,0.0
E0,2021-12-26,15:00,Man City,Leicester,6,3,H,4,0,H,17,14,9,8,11,9,14,4,1,2,0,0,1.39,3.01,1559.570493750347,1507.4366096193019,3.33,2.8600000000000003,9,2.7777777777777777,2.0,1.3333333333333333,1.7142857142857142,2.0,1.2,3.2,0.8,0.8,1.6,8.6,7.6,1.6,2.4999687503906203,1.4999812502343721,2.604,1.203964285184573,1.172185992067812,2.2520000000000002,15.6,14.8,6.0,4.6,0.8860000000000001,1.334,1.11,4.013223140495867,4,49,4.2785,-1,2,3,7.2785,0.8,0.8,9,2.8,52.485884131045076,0.1410421950512668,3.25,7.0,1.0,True,0.47916666666666663,0.47916666666666663,0.4,-0.07916666666666661,1.4832396974191326,66,39.0,0,1.27,1.4000000000000004,52.13388413104508,-0.07916666666666661
E0,2021-12-26,20:00,Brighton,Brentford,2,0,H,2,0,H,15,16,5,6,8,10,6,9,1,3,0,0,2.19,1.69,1476.3978023011139,1501.0947270636975,2.3499999999999996,2.64,2,0.7777777777777778,0.6666666666666666,0.8888888888888888,2.0,0.2,1.0,1.2,0.6,2.0,2.6,6.8,2.0,-1.4000000000000001,0.3333277778703689,0.49999750001249993,2.182,0.4433057635537798,0.6151828996322964,1.645,15.8,10.5,3.8,3.5,1.732,2.09,1.911,1.9030333167578317,2,46,3.7984999999999998,-2,-2,4,7.7985,0.6,2.0,2,0.8,-24.15992476258365,0.1410421950512668,2.6500000000000004,0.0,0.0,False,0.3125,0.3125,0.25,-0.0625,0.8366600265340756,57,43.4,0,0.09200000000000008,0.2999999999999998,-24.69692476258365,-0.0625
E0,2021-12-26,15:00,Norwich,Arsenal,0,5,A,0,2,A,4,16,2,6,13,7,3,5,1,2,0,0,1.78,2.07,1472.7223165164492,1533.1740530619822,0.76,2.64,5,0.5,2.142857142857143,2.25,1.4285714285714286,0.6666666666666666,1.8,2.466666666666667,1.3333333333333333,1.4,2.7333333333333334,6.0,4.4,-0.2666666666666666,0.49999625002812476,1.2857051021064136,1.9933333333333334,0.1154700538379251,0.7603157238936993,1.4360000000000002,14.0,8.4,3.6666666666666665,3.4,1.5433333333333332,2.4699999999999998,2.0066666666666664,1.627848101265823,16,28,2.31,-1,6,7,9.31,1.3333333333333333,1.4,5,2.0,-59.89440321219976,0.1410421950512668,1.8,0.0,0.0,True,0.6666666666666666,0.6666666666666666,0.6333333333333333,-0.033333333333333326,1.7320508075688772,36,40.333333333333336,0,-0.47666666666666635,0.2666666666666666,-60.451736545533095,-0.033333333333333326
E0,2021-12-26,15:00,Tottenham,Crystal Palace,3,0,H,2,0,H,17,4,6,0,16,10,4,2,1,1,0,1,1.93,1.9,1489.1439065289273,1455.326902785769,2.7300000000000004,0.36,3,1.6666666666666667,0.7142857142857143,1.1666666666666667,1.8571428571428572,1.4,1.0,2.4,1.4,1.6,3.0,6.8,2.8,-0.6000000000000001,0.9999928571938771,0.6249960937744139,2.348,1.603783027719149,0.6171142519825645,1.334,13.2,8.6,5.8,2.8,1.562,2.386,1.9740000000000002,1.7753134040501444,19,27,2.1135,-1,6,7,9.1135,1.4,1.6,3,2.8,34.83100374315824,0.1410421950512668,1.6500000000000001,0.0,0.0,True,0.55,0.55,0.6,0.04999999999999993,1.3038404810405297,33,42.0,0,-0.038000000000000256,3.0,33.81700374315824,0.04999999999999993
E0,2021-12-26,15:00,West Ham,Southampton,2,3,A,0,1,A,11,11,5,6,10,9,10,2,2,3,0,0,1.75,2.11,1500.3137659855624,1481.0303550596273,1.99,2.1900000000000004,5,2.1666666666666665,1.1666666666666667,1.8333333333333333,1.3333333333333333,2.2,0.8,3.0,1.6,1.2,2.8,4.0,4.8,0.20000000000000018,1.3749914063037105,0.666661111157407,1.732,0.7329870394488568,1.0376752863974357,1.402,10.8,9.8,3.8,2.6,1.8939999999999997,1.8,1.847,1.6096558808423214,1,34,2.9270000000000005,-1,1,2,4.9270000000000005,1.6,1.2,5,3.8,19.613410925935185,0.1410421950512668,2.2,0.0,0.0,True,0.7,0.7,0.7,0.0,0.447213595499958,45,39.4,0,-0.06800000000000006,1.1999999999999997,19.283410925935186,0.0
E0,2021-12-26,17:30,Aston Villa,Chelsea,1,3,A,1,1,D,8,10,1,4,8,11,2,5,3,1,0,0,2.03,1.82,1526.2130683671453,1511.0376597749223,0.9199999999999999,1.7,4,1.5,2.3333333333333335,2.0,1.3333333333333333,1.6666666666666667,2.2,3.866666666666667,1.6666666666666667,1.4,3.0666666666666664,3.3333333333333335,5.4,0.8000000000000007,0.9999940000359997,1.57141734701895,2.31,1.3727344972717774,1.048308160800058,2.68,12.333333333333334,16.0,6.0,6.2,2.4233333333333333,1.782,2.102666666666667,2.2654358353510893,5,25,1.993,2,-3,5,6.993,1.6666666666666667,1.4,4,3.3333333333333335,14.805408592222992,0.1410421950512668,1.4,2.0,0.0,True,0.7333333333333334,0.7333333333333334,0.7333333333333334,0.0,1.5275252316519465,30,45.666666666666664,0,0.528,-0.20000000000000018,15.175408592222993,0.0
E0,2021-12-27,20:00,Newcastle,Man United,1,1,D,1,0,H,13,13,8,4,11,8,2,4,3,3,0,0,1.61,2.33,1480.8187833418167,1524.8206688156986,2.77,1.97,2,0.8571428571428571,1.5555555555555556,1.4285714285714286,0.8888888888888888,1.0,1.0,2.0,1.8,0.2,2.0,3.6,4.4,0.0,0.5555524691529491,4.999750012499375,1.9480000000000004,1.0904907152286993,0.4854173462083944,1.504,13.2,9.6,3.8,3.2,2.4,2.334,2.367,1.399270368869072,4,32,2.611,0,3,3,5.611000000000001,1.8,0.2,2,2.8,-43.55788547388188,0.1410587813299682,2.5,0.0,0.0,False,0.5,0.5,0.4,-0.09999999999999998,0.8366600265340756,44,45.6,0,-0.3859999999999997,0.5999999999999996,-44.001885473881885,-0.09999999999999998
E0,2021-12-28,15:00,Crystal Palace,Norwich,3,0,H,3,0,H,19,12,6,3,9,13,8,8,1,2,0,0,2.14,1.73,1446.2971722996758,1464.4449091197152,2.91,1.6800000000000002,3,1.1111111111111112,0.3333333333333333,1.2222222222222223,2.0,1.0,0.5,1.5,1.2,1.5,2.7,3.6,4.5,-1.2000000000000002,0.8333263889467588,0.33333111112592584,1.0880000000000003,0.46655117618542136,0.9475230867899739,1.97,7.2,13.0,2.2,4.0,1.9060000000000001,1.4,1.653,1.744438106103822,10,47,3.8385000000000002,-1,-4,5,8.8385,1.2,1.5,3,2.2,-19.029736820039425,0.14107538535423872,2.45,0.0,0.0,True,0.1875,0.1875,0.2,0.012500000000000011,1.9235384061671346,56,33.0,0,-0.3119999999999996,-1.7999999999999998,-18.147736820039427,0.012500000000000011
E0,2021-12-28,15:00,Southampton,Tottenham,1,1,D,1,1,D,9,21,2,11,15,5,3,7,2,2,1,0,1.9,1.93,1491.5848070312484,1498.1736370150206,1.21,4.09,2,0.875,0.6666666666666666,1.25,1.0,0.4,0.6,1.0,1.2,1.0,2.2,4.0,3.2,-1.2000000000000002,0.3333305555787035,0.5999940000599994,2.032,0.8217481365966095,0.4084482831399834,1.284,12.8,7.6,4.4,3.0,1.9140000000000001,2.1700000000000004,2.0420000000000003,1.548085901027077,21,40,3.295,1,10,11,14.295,1.2,1.0,2,1.6,-5.840829983772257,0.14107538535423872,2.8,0.0,0.0,False,0.24285714285714285,0.24285714285714285,0.2,-0.042857142857142844,1.51657508881031,53,41.4,0,-0.13800000000000034,1.4000000000000004,-6.588829983772257,-0.042857142857142844
E0,2021-12-28,15:00,Watford,West Ham,1,4,A,1,2,A,14,13,5,6,12,12,4,5,0,1,0,0,1.73,2.14,1470.4641500485077,1489.7593140139413,2.26,2.37,5,0.6666666666666666,2.0,2.0,1.4285714285714286,0.5,1.8,2.3,1.0,1.4,2.4,5.0,3.8,-0.10000000000000009,0.49999500004999947,1.2857051021064136,1.9249999999999998,0.31819805153394626,1.1621101496846156,2.0799999999999996,12.5,12.0,4.0,5.0,2.14,1.7760000000000002,1.9580000000000002,1.9460641399416903,2,36,2.9445,-1,0,1,3.9445,1.0,1.4,5,1.5,-19.45016396543363,0.14107538535423872,2.45,0.0,0.0,True,0.4166666666666667,0.4166666666666667,0.4,-0.016666666666666663,0.7071067811865476,47,48.0,0,0.14899999999999958,-1.0,-19.29516396543363,-0.016666666666666663
E0,2021-12-28,20:00,Leicester,Liverpool,1,0,H,0,0,D,6,21,1,4,8,11,1,12,0,1,0,0,1.32,3.41,1498.9259819241518,1549.6242455868323,0.74,2.69,1,1.5,1.7142857142857142,1.875,1.0,1.6,2.2,3.8000000000000003,2.2,1.0,3.2,6.0,6.6,0.6000000000000001,0.7272694215026295,2.199978000219998,2.594,0.8344938585753645,0.4733075110327325,2.478,14.6,14.2,6.4,6.0,1.802,1.1820000000000002,1.492,3.185929648241206,18,40,3.1645000000000003,-1,-3,4,7.1645,2.2,1.0,1,3.8,-50.582263662680575,0.14107538535423872,1.85,0.0,0.0,False,0.6785714285714286,0.6785714285714286,0.7,0.021428571428571352,1.4832396974191326,45,46.4,0,1.4119999999999997,0.40000000000000036,-50.698263662680574,0.021428571428571352
